CURclassMarker,numTestsEstimated,doneTests,numCrashes,numCandidates,numRaces,time,memory,testMode,not_tested, false_positive, benign, order-dependent, violating, harmful
Running Actul test environment
CURclassMarker,1607,340,70,330,320,3.267,36,i,10,0,302,18,0,0
CURclassMarker,1607,341,70,330,320,3.277,36,i,10,0,302,18,0,0
CURclassMarker,1607,342,70,330,320,3.307,36,i,10,0,302,18,0,0
CURclassMarker,1607,343,70,330,320,3.318,36,i,10,0,302,18,0,0
CURclassMarker,1607,344,70,330,320,3.329,36,i,10,0,302,18,0,0
CURclassMarker,1607,345,70,330,320,3.338,36,i,10,0,302,18,0,0
CURclassMarker,1607,346,71,330,320,3.348,36,i,10,0,302,18,0,0
CURclassMarker,1607,347,72,330,320,3.357,36,i,10,0,302,18,0,0
CURclassMarker,1607,348,72,330,320,3.366,36,i,10,0,302,18,0,0
CURclassMarker,1607,349,72,330,320,3.375,36,i,10,0,302,18,0,0
CURclassMarker,1607,350,72,330,320,3.384,36,i,10,0,302,18,0,0
CURclassMarker,1607,351,73,330,320,3.393,36,i,10,0,302,18,0,0
CURclassMarker,1607,352,73,330,320,3.402,36,i,10,0,302,18,0,0
CURclassMarker,1607,353,73,330,320,3.411,36,i,10,0,302,18,0,0
CURclassMarker,1607,354,73,330,320,3.42,36,i,10,0,302,18,0,0
CURclassMarker,1607,355,74,330,320,3.429,36,i,10,0,302,18,0,0
CURclassMarker,1607,356,74,330,320,3.438,36,i,10,0,302,18,0,0
CURclassMarker,1607,357,74,330,320,3.448,36,i,10,0,302,18,0,0
CURclassMarker,1607,358,74,330,320,3.457,36,i,10,0,302,18,0,0
CURclassMarker,1607,359,75,330,320,3.466,36,i,10,0,302,18,0,0
CURclassMarker,1607,360,75,330,320,3.475,36,i,10,0,302,18,0,0
CURclassMarker,1607,361,75,330,320,3.483,36,i,10,0,302,18,0,0
CURclassMarker,1607,362,75,330,320,3.493,36,i,10,0,302,18,0,0
CURclassMarker,1607,363,76,330,320,3.501,36,i,10,0,302,18,0,0
CURclassMarker,1607,364,76,330,320,3.511,36,i,10,0,302,18,0,0
CURclassMarker,1607,365,76,330,320,3.52,36,i,10,0,302,18,0,0
CURclassMarker,1607,366,76,330,320,3.529,36,i,10,0,302,18,0,0
CURclassMarker,1607,367,77,330,320,3.538,36,i,10,0,302,18,0,0
CURclassMarker,1607,368,77,330,320,3.547,36,i,10,0,302,18,0,0
CURclassMarker,1607,369,77,330,320,3.556,36,i,10,0,302,18,0,0
CURclassMarker,1607,370,77,330,320,3.565,36,i,10,0,302,18,0,0
CURclassMarker,1607,371,78,330,320,3.574,36,i,10,0,302,18,0,0
CURclassMarker,1607,372,78,330,320,3.583,36,i,10,0,302,18,0,0
CURclassMarker,1607,373,78,330,320,3.592,36,i,10,0,302,18,0,0
CURclassMarker,1607,374,78,330,320,3.601,36,i,10,0,302,18,0,0
CURclassMarker,1607,375,79,330,320,3.61,36,i,10,0,302,18,0,0
CURclassMarker,1607,376,79,330,320,3.622,36,i,10,0,302,18,0,0
CURclassMarker,1607,377,79,330,320,3.631,36,i,10,0,302,18,0,0
CURclassMarker,1607,378,79,330,320,3.639,36,i,10,0,302,18,0,0
CURclassMarker,1607,379,80,330,320,3.648,36,i,10,0,302,18,0,0
CURclassMarker,1607,380,80,330,320,3.657,36,i,10,0,302,18,0,0
CURclassMarker,1607,381,80,330,320,3.666,36,i,10,0,302,18,0,0
CURclassMarker,1607,382,80,330,320,3.675,36,i,10,0,302,18,0,0
CURclassMarker,1607,383,81,330,320,3.684,36,i,10,0,302,18,0,0
CURclassMarker,1607,384,81,330,320,3.693,36,i,10,0,302,18,0,0
CURclassMarker,1607,385,81,330,320,3.705,36,i,10,0,302,18,0,0
CURclassMarker,1607,386,82,330,320,3.714,36,i,10,0,302,18,0,0
CURclassMarker,1607,387,83,330,320,3.723,36,i,10,0,302,18,0,0
CURclassMarker,1607,388,83,330,320,3.732,36,i,10,0,302,18,0,0
CURclassMarker,1607,389,83,330,320,3.741,36,i,10,0,302,18,0,0
CURclassMarker,1607,390,83,330,320,3.759,36,i,10,0,302,18,0,0
CURclassMarker,1607,391,84,330,320,3.771,36,i,10,0,302,18,0,0
CURclassMarker,1607,392,84,330,320,3.78,36,i,10,0,302,18,0,0
CURclassMarker,1607,393,84,330,320,3.789,36,i,10,0,302,18,0,0
CURclassMarker,1607,394,84,330,320,3.798,36,i,10,0,302,18,0,0
CURclassMarker,1607,395,85,330,320,3.808,36,i,10,0,302,18,0,0
CURclassMarker,1607,396,85,330,320,3.817,36,i,10,0,302,18,0,0
CURclassMarker,1607,397,85,330,320,3.826,36,i,10,0,302,18,0,0
CURclassMarker,1607,398,85,330,320,3.835,36,i,10,0,302,18,0,0
CURclassMarker,1607,399,86,330,320,3.844,36,i,10,0,302,18,0,0
CURclassMarker,1607,400,86,330,320,3.853,36,i,10,0,302,18,0,0
CURclassMarker,1607,401,86,330,320,3.862,36,i,10,0,302,18,0,0
CURclassMarker,1607,402,86,330,320,3.883,36,i,10,0,302,18,0,0
CURclassMarker,1607,403,87,330,320,3.894,36,i,10,0,302,18,0,0
CURclassMarker,1607,404,87,330,320,3.903,36,i,10,0,302,18,0,0
CURclassMarker,1607,405,87,330,320,3.912,36,i,10,0,302,18,0,0
CURclassMarker,1607,406,87,330,320,3.924,36,i,10,0,302,18,0,0
CURclassMarker,1607,407,88,330,320,3.932,36,i,10,0,302,18,0,0
CURclassMarker,1607,408,88,330,320,3.942,36,i,10,0,302,18,0,0
CURclassMarker,1607,409,88,330,320,3.951,36,i,10,0,302,18,0,0
CURclassMarker,1607,410,88,330,320,3.96,36,i,10,0,302,18,0,0
CURclassMarker,1607,411,89,330,320,3.968,36,i,10,0,302,18,0,0
CURclassMarker,1607,412,89,330,320,3.978,36,i,10,0,302,18,0,0
CURclassMarker,1607,413,89,330,320,3.989,36,i,10,0,302,18,0,0
CURclassMarker,1607,414,89,330,320,3.998,36,i,10,0,302,18,0,0
CURclassMarker,1607,415,90,330,320,4.007,36,i,10,0,302,18,0,0
CURclassMarker,1607,416,90,330,320,4.016,36,i,10,0,302,18,0,0
CURclassMarker,1607,417,90,330,320,4.026,36,i,10,0,302,18,0,0
CURclassMarker,1607,418,90,330,320,4.035,36,i,10,0,302,18,0,0
CURclassMarker,1607,419,91,330,320,4.044,36,i,10,0,302,18,0,0
CURclassMarker,1607,420,91,330,320,4.053,36,i,10,0,302,18,0,0
CURclassMarker,1607,421,91,330,320,4.062,36,i,10,0,302,18,0,0
CURclassMarker,1607,422,91,330,320,4.072,36,i,10,0,302,18,0,0
CURclassMarker,1607,423,92,330,320,4.08,36,i,10,0,302,18,0,0
CURclassMarker,1607,424,92,330,320,4.089,36,i,10,0,302,18,0,0
CURclassMarker,1607,425,92,330,320,4.098,36,i,10,0,302,18,0,0
CURclassMarker,1607,426,92,330,320,4.107,36,i,10,0,302,18,0,0
CURclassMarker,1607,427,93,330,320,4.116,36,i,10,0,302,18,0,0
CURclassMarker,1607,428,93,330,320,4.125,36,i,10,0,302,18,0,0
CURclassMarker,1607,429,93,330,320,4.134,36,i,10,0,302,18,0,0
CURclassMarker,1607,430,93,330,320,4.143,36,i,10,0,302,18,0,0
CURclassMarker,1607,431,93,330,320,4.152,36,i,10,0,302,18,0,0
CURclassMarker,1607,432,93,330,320,4.161,36,i,10,0,302,18,0,0
CURclassMarker,1607,433,93,330,320,4.172,36,i,10,0,302,18,0,0
CURclassMarker,1607,434,93,330,320,4.182,36,i,10,0,302,18,0,0
CURclassMarker,1607,435,93,330,320,4.205,36,i,10,0,302,18,0,0
CURclassMarker,1607,436,93,330,320,4.218,36,i,10,0,302,18,0,0
CURclassMarker,1607,437,93,330,320,4.228,36,i,10,0,302,18,0,0
CURclassMarker,1607,438,93,330,320,4.237,36,i,10,0,302,18,0,0
CURclassMarker,1607,439,93,330,320,4.246,36,i,10,0,302,18,0,0
CURclassMarker,1607,440,93,330,320,4.264,36,i,10,0,302,18,0,0
CURclassMarker,1607,441,93,330,320,4.276,36,i,10,0,302,18,0,0
CURclassMarker,1607,442,93,330,320,4.287,36,i,10,0,302,18,0,0
CURclassMarker,1607,443,93,330,320,4.297,36,i,10,0,302,18,0,0
CURclassMarker,1607,444,93,330,320,4.306,36,i,10,0,302,18,0,0
CURclassMarker,1607,445,93,330,320,4.315,36,i,10,0,302,18,0,0
CURclassMarker,1607,446,93,330,320,4.324,36,i,10,0,302,18,0,0
CURclassMarker,1607,447,93,330,320,4.333,36,i,10,0,302,18,0,0
CURclassMarker,1607,448,93,330,320,4.342,36,i,10,0,302,18,0,0
CURclassMarker,1607,449,93,330,320,4.351,36,i,10,0,302,18,0,0
CURclassMarker,1607,450,93,330,320,4.36,36,i,10,0,302,18,0,0
CURclassMarker,1607,451,93,330,320,4.369,36,i,10,0,302,18,0,0
CURclassMarker,1607,452,93,330,320,4.378,36,i,10,0,302,18,0,0
CURclassMarker,1607,453,93,330,320,4.39,36,i,10,0,302,18,0,0
CURclassMarker,1607,454,93,330,320,4.398,36,i,10,0,302,18,0,0
CURclassMarker,1607,455,93,330,320,4.408,36,i,10,0,302,18,0,0
CURclassMarker,1607,456,93,330,320,4.435,36,i,10,0,302,18,0,0
CURclassMarker,1607,457,93,330,320,4.449,36,i,10,0,302,18,0,0
CURclassMarker,1607,458,93,330,320,4.458,36,i,10,0,302,18,0,0
CURclassMarker,1607,459,93,330,320,4.467,36,i,10,0,302,18,0,0
CURclassMarker,1607,460,93,330,320,4.476,36,i,10,0,302,18,0,0
CURclassMarker,1607,461,93,330,320,4.485,36,i,10,0,302,18,0,0
CURclassMarker,1607,462,93,330,320,4.494,36,i,10,0,302,18,0,0
CURclassMarker,1607,463,93,330,320,4.502,36,i,10,0,302,18,0,0
CURclassMarker,1607,464,93,330,320,4.511,36,i,10,0,302,18,0,0
CURclassMarker,1607,465,93,330,320,4.522,36,i,10,0,302,18,0,0
CURclassMarker,1607,466,93,330,320,4.531,36,i,10,0,302,18,0,0
CURclassMarker,1607,467,93,330,320,4.54,36,i,10,0,302,18,0,0
CURclassMarker,1607,468,93,330,320,4.549,36,i,10,0,302,18,0,0
CURclassMarker,1607,469,93,330,320,4.558,36,i,10,0,302,18,0,0
CURclassMarker,1607,470,94,330,320,4.567,36,i,10,0,302,18,0,0
CURclassMarker,1607,471,95,330,320,4.576,36,i,10,0,302,18,0,0
CURclassMarker,1607,472,95,330,320,4.585,36,i,10,0,302,18,0,0
CURclassMarker,1607,473,95,330,320,4.594,36,i,10,0,302,18,0,0
CURclassMarker,1607,474,95,330,320,4.606,36,i,10,0,302,18,0,0
CURclassMarker,1607,475,96,330,320,4.614,36,i,10,0,302,18,0,0
CURclassMarker,1607,476,96,330,320,4.624,36,i,10,0,302,18,0,0
CURclassMarker,1607,477,96,330,320,4.647,36,i,10,0,302,18,0,0
CURclassMarker,1607,478,96,330,320,4.659,36,i,10,0,302,18,0,0
CURclassMarker,1607,479,97,330,320,4.668,36,i,10,0,302,18,0,0
CURclassMarker,1607,480,97,330,320,4.677,36,i,10,0,302,18,0,0
CURclassMarker,1607,481,97,330,320,4.686,36,i,10,0,302,18,0,0
CURclassMarker,1607,482,97,330,320,4.695,36,i,10,0,302,18,0,0
CURclassMarker,1607,483,98,330,320,4.705,36,i,10,0,302,18,0,0
CURclassMarker,1607,484,98,330,320,4.714,36,i,10,0,302,18,0,0
CURclassMarker,1607,485,98,330,320,4.734,36,i,10,0,302,18,0,0
CURclassMarker,1607,486,98,330,320,4.748,36,i,10,0,302,18,0,0
CURclassMarker,1607,487,99,330,320,4.757,36,i,10,0,302,18,0,0
CURclassMarker,1607,488,99,330,320,4.766,36,i,10,0,302,18,0,0
CURclassMarker,1607,489,99,330,320,4.775,36,i,10,0,302,18,0,0
CURclassMarker,1607,490,99,330,320,4.784,36,i,10,0,302,18,0,0
CURclassMarker,1607,491,100,330,320,4.793,36,i,10,0,302,18,0,0
CURclassMarker,1607,492,100,330,320,4.802,36,i,10,0,302,18,0,0
CURclassMarker,1607,493,100,330,320,4.811,36,i,10,0,302,18,0,0
CURclassMarker,1607,494,100,330,320,4.82,36,i,10,0,302,18,0,0
CURclassMarker,1607,495,101,330,320,4.829,36,i,10,0,302,18,0,0
CURclassMarker,1607,496,101,330,320,4.841,36,i,10,0,302,18,0,0
CURclassMarker,1607,497,101,330,320,4.866,36,i,10,0,302,18,0,0
CURclassMarker,1607,498,101,330,320,4.879,36,i,10,0,302,18,0,0
CURclassMarker,1607,499,102,330,320,4.888,36,i,10,0,302,18,0,0
CURclassMarker,1607,500,102,330,320,4.898,36,i,10,0,302,18,0,0
CURclassMarker,1607,501,102,330,320,4.907,36,i,10,0,302,18,0,0
CURclassMarker,1607,502,102,330,320,4.916,36,i,10,0,302,18,0,0
CURclassMarker,1607,503,103,330,320,4.925,36,i,10,0,302,18,0,0
CURclassMarker,1607,504,103,330,320,4.957,36,i,10,0,302,18,0,0
CURclassMarker,1607,505,103,330,320,4.968,36,i,10,0,302,18,0,0
CURclassMarker,1607,506,103,330,320,4.977,36,i,10,0,302,18,0,0
CURclassMarker,1607,507,104,330,320,4.986,36,i,10,0,302,18,0,0
CURclassMarker,1607,508,104,330,320,4.995,36,i,10,0,302,18,0,0
#Tests: 508 (#crashing: 104) Memory: 215MB #DataRaceCandidates: 330
CURclassMarker,1607,509,104,330,320,5.004,36,i,10,0,302,18,0,0
CURclassMarker,1607,510,105,330,320,5.013,36,i,10,0,302,18,0,0
CURclassMarker,1607,511,106,330,320,5.022,36,i,10,0,302,18,0,0
CURclassMarker,1607,512,106,330,320,5.032,36,i,10,0,302,18,0,0
CURclassMarker,1607,513,106,330,320,5.06,36,i,10,0,302,18,0,0
CURclassMarker,1607,514,106,330,320,5.073,36,i,10,0,302,18,0,0
CURclassMarker,1607,515,107,330,320,5.082,36,i,10,0,302,18,0,0
CURclassMarker,1607,516,107,330,320,5.091,36,i,10,0,302,18,0,0
CURclassMarker,1607,517,107,330,320,5.1,36,i,10,0,302,18,0,0
CURclassMarker,1607,518,107,330,320,5.109,36,i,10,0,302,18,0,0
CURclassMarker,1607,519,108,330,320,5.118,36,i,10,0,302,18,0,0
CURclassMarker,1607,520,108,330,320,5.128,36,i,10,0,302,18,0,0
CURclassMarker,1607,521,108,330,320,5.136,36,i,10,0,302,18,0,0
CURclassMarker,1607,522,108,330,320,5.146,36,i,10,0,302,18,0,0
CURclassMarker,1607,523,109,330,320,5.155,36,i,10,0,302,18,0,0
CURclassMarker,1607,524,109,330,320,5.164,36,i,10,0,302,18,0,0
CURclassMarker,1607,525,109,330,320,5.175,36,i,10,0,302,18,0,0
CURclassMarker,1607,526,109,330,320,5.184,36,i,10,0,302,18,0,0
CURclassMarker,1607,527,110,330,320,5.193,36,i,10,0,302,18,0,0
CURclassMarker,1607,528,110,330,320,5.202,36,i,10,0,302,18,0,0
CURclassMarker,1607,529,110,330,320,5.211,36,i,10,0,302,18,0,0
CURclassMarker,1607,530,110,330,320,5.22,36,i,10,0,302,18,0,0
CURclassMarker,1607,531,111,330,320,5.229,36,i,10,0,302,18,0,0
CURclassMarker,1607,532,111,330,320,5.238,36,i,10,0,302,18,0,0
CURclassMarker,1607,533,111,330,320,5.247,36,i,10,0,302,18,0,0
CURclassMarker,1607,534,111,330,320,5.258,36,i,10,0,302,18,0,0
CURclassMarker,1607,535,112,330,320,5.267,36,i,10,0,302,18,0,0
CURclassMarker,1607,536,112,330,320,5.277,36,i,10,0,302,18,0,0
CURclassMarker,1607,537,112,330,320,5.286,36,i,10,0,302,18,0,0
CURclassMarker,1607,538,112,330,320,5.295,36,i,10,0,302,18,0,0
CURclassMarker,1607,539,113,330,320,5.306,36,i,10,0,302,18,0,0
CURclassMarker,1607,540,113,330,320,5.341,36,i,10,0,302,18,0,0
CURclassMarker,1607,541,113,330,320,5.354,36,i,10,0,302,18,0,0
CURclassMarker,1607,542,113,330,320,5.363,36,i,10,0,302,18,0,0
CURclassMarker,1607,543,114,330,320,5.372,36,i,10,0,302,18,0,0
CURclassMarker,1607,544,114,330,320,5.381,36,i,10,0,302,18,0,0
CURclassMarker,1607,545,114,330,320,5.391,36,i,10,0,302,18,0,0
CURclassMarker,1607,546,114,330,320,5.4,36,i,10,0,302,18,0,0
CURclassMarker,1607,547,115,330,320,5.409,36,i,10,0,302,18,0,0
CURclassMarker,1607,548,115,330,320,5.417,36,i,10,0,302,18,0,0
CURclassMarker,1607,549,115,330,320,5.426,36,i,10,0,302,18,0,0
CURclassMarker,1607,550,115,330,320,5.435,36,i,10,0,302,18,0,0
CURclassMarker,1607,551,116,330,320,5.444,36,i,10,0,302,18,0,0
CURclassMarker,1607,552,116,330,320,5.453,36,i,10,0,302,18,0,0
CURclassMarker,1607,553,116,330,320,5.462,36,i,10,0,302,18,0,0
CURclassMarker,1607,554,116,330,320,5.471,36,i,10,0,302,18,0,0
CURclassMarker,1607,555,117,330,320,5.48,36,i,10,0,302,18,0,0
CURclassMarker,1607,556,117,330,320,5.489,36,i,10,0,302,18,0,0
CURclassMarker,1607,557,117,330,320,5.498,36,i,10,0,302,18,0,0
CURclassMarker,1607,558,117,330,320,5.507,36,i,10,0,302,18,0,0
CURclassMarker,1607,559,118,330,320,5.516,36,i,10,0,302,18,0,0
CURclassMarker,1607,560,118,330,320,5.525,36,i,10,0,302,18,0,0
CURclassMarker,1607,561,118,330,320,5.548,36,i,10,0,302,18,0,0
CURclassMarker,1607,562,118,330,320,5.56,36,i,10,0,302,18,0,0
CURclassMarker,1607,563,119,330,320,5.579,36,i,10,0,302,18,0,0
CURclassMarker,1607,564,119,330,320,5.59,36,i,10,0,302,18,0,0
CURclassMarker,1607,565,119,330,320,5.599,36,i,10,0,302,18,0,0
CURclassMarker,1607,566,119,330,320,5.608,36,i,10,0,302,18,0,0
CURclassMarker,1607,567,120,330,320,5.617,36,i,10,0,302,18,0,0
CURclassMarker,1607,568,120,330,320,5.626,36,i,10,0,302,18,0,0
CURclassMarker,1607,569,120,330,320,5.635,36,i,10,0,302,18,0,0
CURclassMarker,1607,570,120,330,320,5.644,36,i,10,0,302,18,0,0
CURclassMarker,1607,571,121,330,320,5.653,36,i,10,0,302,18,0,0
CURclassMarker,1607,572,121,330,320,5.662,36,i,10,0,302,18,0,0
CURclassMarker,1607,573,121,330,320,5.673,36,i,10,0,302,18,0,0
CURclassMarker,1607,574,121,330,320,5.682,36,i,10,0,302,18,0,0
CURclassMarker,1607,575,122,330,320,5.691,36,i,10,0,302,18,0,0
CURclassMarker,1607,576,122,330,320,5.701,36,i,10,0,302,18,0,0
CURclassMarker,1607,577,122,330,320,5.71,36,i,10,0,302,18,0,0
CURclassMarker,1607,578,122,330,320,5.721,36,i,10,0,302,18,0,0
CURclassMarker,1607,579,123,330,320,5.73,36,i,10,0,302,18,0,0
CURclassMarker,1607,580,123,330,320,5.739,36,i,10,0,302,18,0,0
CURclassMarker,1607,581,123,330,320,5.748,36,i,10,0,302,18,0,0
CURclassMarker,1607,582,123,330,320,5.757,36,i,10,0,302,18,0,0
CURclassMarker,1607,583,124,330,320,5.766,36,i,10,0,302,18,0,0
CURclassMarker,1607,584,124,330,320,5.775,36,i,10,0,302,18,0,0
CURclassMarker,1607,585,125,330,320,5.784,36,i,10,0,302,18,0,0
CURclassMarker,1607,586,125,330,320,5.794,36,i,10,0,302,18,0,0
CURclassMarker,1607,587,126,330,320,5.803,36,i,10,0,302,18,0,0
CURclassMarker,1607,588,126,330,320,5.812,36,i,10,0,302,18,0,0
CURclassMarker,1607,589,126,330,320,5.822,36,i,10,0,302,18,0,0
CURclassMarker,1607,590,126,330,320,5.831,36,i,10,0,302,18,0,0
CURclassMarker,1607,591,127,330,320,5.858,36,i,10,0,302,18,0,0
CURclassMarker,1607,592,127,330,320,5.868,36,i,10,0,302,18,0,0
CURclassMarker,1607,593,127,330,320,5.877,36,i,10,0,302,18,0,0
CURclassMarker,1607,594,127,330,320,5.886,36,i,10,0,302,18,0,0
CURclassMarker,1607,595,128,330,320,5.894,36,i,10,0,302,18,0,0
CURclassMarker,1607,596,128,330,320,5.903,36,i,10,0,302,18,0,0
CURclassMarker,1607,597,128,330,320,5.912,36,i,10,0,302,18,0,0
CURclassMarker,1607,598,128,330,320,5.921,36,i,10,0,302,18,0,0
CURclassMarker,1607,599,129,330,320,5.93,36,i,10,0,302,18,0,0
CURclassMarker,1607,600,129,330,320,5.939,36,i,10,0,302,18,0,0
CURclassMarker,1607,601,129,330,320,5.948,36,i,10,0,302,18,0,0
CURclassMarker,1607,602,129,330,320,5.957,36,i,10,0,302,18,0,0
CURclassMarker,1607,603,130,330,320,5.966,36,i,10,0,302,18,0,0
CURclassMarker,1607,604,130,330,320,5.975,36,i,10,0,302,18,0,0
CURclassMarker,1607,605,130,330,320,5.984,36,i,10,0,302,18,0,0
CURclassMarker,1607,606,130,330,320,5.993,36,i,10,0,302,18,0,0
CURclassMarker,1607,607,131,330,320,6.002,36,i,10,0,302,18,0,0
CURclassMarker,1607,608,131,330,320,6.011,36,i,10,0,302,18,0,0
CURclassMarker,1607,609,131,330,320,6.021,36,i,10,0,302,18,0,0
CURclassMarker,1607,610,131,330,320,6.03,36,i,10,0,302,18,0,0
CURclassMarker,1607,611,132,330,320,6.055,36,i,10,0,302,18,0,0
CURclassMarker,1607,612,132,330,320,6.066,36,i,10,0,302,18,0,0
CURclassMarker,1607,613,132,330,320,6.076,36,i,10,0,302,18,0,0
CURclassMarker,1607,614,132,330,320,6.087,36,i,10,0,302,18,0,0
CURclassMarker,1607,615,133,330,320,6.096,36,i,10,0,302,18,0,0
CURclassMarker,1607,616,133,330,320,6.106,36,i,10,0,302,18,0,0
CURclassMarker,1607,617,133,330,320,6.115,36,i,10,0,302,18,0,0
CURclassMarker,1607,618,133,330,320,6.124,36,i,10,0,302,18,0,0
CURclassMarker,1607,619,134,330,320,6.133,36,i,10,0,302,18,0,0
CURclassMarker,1607,620,134,330,320,6.142,36,i,10,0,302,18,0,0
CURclassMarker,1607,621,134,330,320,6.151,36,i,10,0,302,18,0,0
CURclassMarker,1607,622,134,330,320,6.16,36,i,10,0,302,18,0,0
CURclassMarker,1607,623,135,330,320,6.172,36,i,10,0,302,18,0,0
CURclassMarker,1607,624,135,330,320,6.181,36,i,10,0,302,18,0,0
CURclassMarker,1607,625,135,330,320,6.19,36,i,10,0,302,18,0,0
CURclassMarker,1607,626,135,330,320,6.199,36,i,10,0,302,18,0,0
CURclassMarker,1607,627,136,330,320,6.208,36,i,10,0,302,18,0,0
CURclassMarker,1607,628,136,330,320,6.217,36,i,10,0,302,18,0,0
CURclassMarker,1607,629,136,330,320,6.226,36,i,10,0,302,18,0,0
CURclassMarker,1607,630,137,330,320,6.235,36,i,10,0,303,17,0,0
CURclassMarker,1607,631,138,330,320,6.245,36,i,10,0,303,17,0,0
CURclassMarker,1607,632,138,330,320,6.254,36,i,10,0,303,17,0,0
CURclassMarker,1607,633,138,330,320,6.263,36,i,10,0,303,17,0,0
CURclassMarker,1607,634,138,330,320,6.274,36,i,10,0,303,17,0,0
CURclassMarker,1607,635,139,330,320,6.283,36,i,10,0,303,17,0,0
CURclassMarker,1607,636,139,330,320,6.292,36,i,10,0,303,17,0,0
CURclassMarker,1607,637,139,330,320,6.3,36,i,10,0,303,17,0,0
CURclassMarker,1607,638,139,330,320,6.31,36,i,10,0,303,17,0,0
CURclassMarker,1607,639,140,330,320,6.319,36,i,10,0,303,17,0,0
CURclassMarker,1607,640,140,330,320,6.328,36,i,10,0,303,17,0,0
CURclassMarker,1607,641,140,330,320,6.34,36,i,10,0,303,17,0,0
CURclassMarker,1607,642,140,330,320,6.349,36,i,10,0,303,17,0,0
CURclassMarker,1607,643,141,330,320,6.358,36,i,10,0,303,17,0,0
CURclassMarker,1607,644,141,330,320,6.367,36,i,10,0,303,17,0,0
CURclassMarker,1607,645,141,330,320,6.376,36,i,10,0,303,17,0,0
CURclassMarker,1607,646,141,330,320,6.385,36,i,10,0,303,17,0,0
CURclassMarker,1607,647,142,330,320,6.394,36,i,10,0,303,17,0,0
CURclassMarker,1607,648,142,330,320,6.403,36,i,10,0,303,17,0,0
CURclassMarker,1607,649,142,330,320,6.412,36,i,10,0,303,17,0,0
CURclassMarker,1607,650,142,330,320,6.421,36,i,10,0,303,17,0,0
CURclassMarker,1607,651,143,330,320,6.445,36,i,10,0,303,17,0,0
CURclassMarker,1607,652,143,330,320,6.456,36,i,10,0,303,17,0,0
CURclassMarker,1607,653,143,330,320,6.465,36,i,10,0,303,17,0,0
CURclassMarker,1607,654,143,330,320,6.474,36,i,10,0,303,17,0,0
CURclassMarker,1607,655,144,330,320,6.483,36,i,10,0,303,17,0,0
CURclassMarker,1607,656,144,330,320,6.492,36,i,10,0,303,17,0,0
CURclassMarker,1607,657,144,330,320,6.501,36,i,10,0,303,17,0,0
CURclassMarker,1607,658,144,330,320,6.51,36,i,10,0,303,17,0,0
CURclassMarker,1607,659,145,330,320,6.52,36,i,10,0,303,17,0,0
CURclassMarker,1607,660,145,330,320,6.529,36,i,10,0,303,17,0,0
CURclassMarker,1607,661,145,330,320,6.538,36,i,10,0,303,17,0,0
CURclassMarker,1607,662,145,330,320,6.547,36,i,10,0,303,17,0,0
CURclassMarker,1607,663,146,330,320,6.556,36,i,10,0,303,17,0,0
CURclassMarker,1607,664,146,330,320,6.565,36,i,10,0,303,17,0,0
CURclassMarker,1607,665,146,330,320,6.574,36,i,10,0,303,17,0,0
CURclassMarker,1607,666,146,330,320,6.583,36,i,10,0,303,17,0,0
CURclassMarker,1607,667,147,330,320,6.593,36,i,10,0,303,17,0,0
CURclassMarker,1607,668,147,330,320,6.602,36,i,10,0,303,17,0,0
CURclassMarker,1607,669,147,330,320,6.611,36,i,10,0,303,17,0,0
CURclassMarker,1607,670,147,330,320,6.62,36,i,10,0,303,17,0,0
CURclassMarker,1607,671,148,330,320,6.629,36,i,10,0,303,17,0,0
CURclassMarker,1607,672,148,330,320,6.638,36,i,10,0,303,17,0,0
CURclassMarker,1607,673,148,330,320,6.647,36,i,10,0,303,17,0,0
CURclassMarker,1607,674,148,330,320,6.656,36,i,10,0,303,17,0,0
CURclassMarker,1607,675,148,330,320,6.665,36,i,10,0,303,17,0,0
CURclassMarker,1607,676,148,330,320,6.674,36,i,10,0,303,17,0,0
CURclassMarker,1607,677,148,330,320,6.683,36,i,10,0,303,17,0,0
CURclassMarker,1607,678,148,330,320,6.692,36,i,10,0,303,17,0,0
CURclassMarker,1607,679,148,330,320,6.701,36,i,10,0,303,17,0,0
CURclassMarker,1607,680,148,330,320,6.71,36,i,10,0,303,17,0,0
CURclassMarker,1607,681,148,330,320,6.719,36,i,10,0,303,17,0,0
CURclassMarker,1607,682,148,330,320,6.728,36,i,10,0,303,17,0,0
CURclassMarker,1607,683,148,330,320,6.738,36,i,10,0,303,17,0,0
CURclassMarker,1607,684,148,330,320,6.746,36,i,10,0,303,17,0,0
CURclassMarker,1607,685,148,330,320,6.756,36,i,10,0,303,17,0,0
CURclassMarker,1607,686,148,330,320,6.765,36,i,10,0,303,17,0,0
CURclassMarker,1607,687,148,330,320,6.774,36,i,10,0,303,17,0,0
CURclassMarker,1607,688,148,330,320,6.783,36,i,10,0,303,17,0,0
CURclassMarker,1607,689,148,330,320,6.792,36,i,10,0,303,17,0,0
CURclassMarker,1607,690,148,330,320,6.801,36,i,10,0,303,17,0,0
CURclassMarker,1607,691,148,330,320,6.81,36,i,10,0,303,17,0,0
CURclassMarker,1607,692,148,330,320,6.819,36,i,10,0,303,17,0,0
CURclassMarker,1607,693,148,330,320,6.828,36,i,10,0,303,17,0,0
CURclassMarker,1607,694,148,330,320,6.837,36,i,10,0,303,17,0,0
